index	cyt_prot__LIGAND_	cyt_prot__RECEPTOR_	cyt_prot__LIGAND__RECEPTOR_	nuc_gene_a__LIGAND_	nuc_gene_i__LIGAND_	nuc_gene_a__RECEPTOR_	nuc_gene_i__RECEPTOR_	cyt_mrna__LIGAND_	cyt_mrna__RECEPTOR_
66990.000000	15.5962	19.1063	282.167	0.000172528	0.00172528	0.000172528	0.00172528	0.0167277	0.0167277
67020.000000	15.6	19.1049	282.218	0.000172528	0.00172528	0.000172528	0.00172528	0.0167285	0.0167285
67050.000000	15.6039	19.1036	282.269	0.000172528	0.00172528	0.000172528	0.00172528	0.0167292	0.0167292
67080.000000	15.6077	19.1022	282.32	0.000172528	0.00172528	0.000172528	0.00172528	0.01673	0.01673
67110.000000	15.6116	19.1008	282.371	0.000172528	0.00172528	0.000172528	0.00172528	0.0167308	0.0167308
67140.000000	15.6154	19.0994	282.423	0.000172528	0.00172528	0.000172528	0.00172528	0.0167316	0.0167316
67170.000000	15.6193	19.098	282.474	0.000172528	0.00172528	0.000172528	0.00172528	0.0167324	0.0167324
67200.000000	15.6231	19.0966	282.525	0.000172528	0.00172528	0.000172528	0.00172528	0.0167332	0.0167332
67230.000000	15.6269	19.0953	282.575	0.000172528	0.00172528	0.000172528	0.00172528	0.0167339	0.0167339
67260.000000	15.6308	19.0939	282.626	0.000172528	0.00172528	0.000172528	0.00172528	0.0167347	0.0167347
67290.000000	15.6346	19.0925	282.677	0.000172528	0.00172528	0.000172528	0.00172528	0.0167355	0.0167355
67320.000000	15.6384	19.0911	282.728	0.000172528	0.00172528	0.000172528	0.00172528	0.0167363	0.0167363
67350.000000	15.6422	19.0898	282.779	0.000172528	0.00172528	0.000172528	0.00172528	0.016737	0.016737
67380.000000	15.646	19.0884	282.829	0.000172528	0.00172528	0.000172528	0.00172528	0.0167378	0.0167378
67410.000000	15.6498	19.0871	282.88	0.000172528	0.00172528	0.000172528	0.00172528	0.0167386	0.0167386
67440.000000	15.6536	19.0857	282.93	0.000172528	0.00172528	0.000172528	0.00172528	0.0167394	0.0167394
67470.000000	15.6574	19.0844	282.981	0.000172528	0.00172528	0.000172528	0.00172528	0.0167401	0.0167401
67500.000000	15.6612	19.083	283.031	0.000172528	0.00172528	0.000172528	0.00172528	0.0167409	0.0167409
67530.000000	15.665	19.0817	283.082	0.000172528	0.00172528	0.000172528	0.00172528	0.0167417	0.0167417
67560.000000	15.6688	19.0803	283.132	0.000172528	0.00172528	0.000172528	0.00172528	0.0167424	0.0167424
67590.000000	15.6725	19.079	283.182	0.000172528	0.00172528	0.000172528	0.00172528	0.0167432	0.0167432
67620.000000	15.6763	19.0776	283.232	0.000172528	0.00172528	0.000172528	0.00172528	0.016744	0.016744
67650.000000	15.6801	19.0763	283.283	0.000172528	0.00172528	0.000172528	0.00172528	0.0167447	0.0167447
67680.000000	15.6838	19.075	283.333	0.000172528	0.00172528	0.000172528	0.00172528	0.0167455	0.0167455
67710.000000	15.6876	19.0737	283.383	0.000172528	0.00172528	0.000172528	0.00172528	0.0167462	0.0167462
67740.000000	15.6913	19.0723	283.433	0.000172528	0.00172528	0.000172528	0.00172528	0.016747	0.016747
67770.000000	15.6951	19.071	283.483	0.000172528	0.00172528	0.000172528	0.00172528	0.0167478	0.0167478
67800.000000	15.6988	19.0697	283.533	0.000172528	0.00172528	0.000172528	0.00172528	0.0167485	0.0167485
67830.000000	15.7026	19.0684	283.582	0.000172528	0.00172528	0.000172528	0.00172528	0.0167493	0.0167493
67860.000000	15.7063	19.0671	283.632	0.000172528	0.00172528	0.000172528	0.00172528	0.01675	0.01675
67890.000000	15.71	19.0657	283.682	0.000172528	0.00172528	0.000172528	0.00172528	0.0167508	0.0167508
67920.000000	15.7137	19.0644	283.732	0.000172528	0.00172528	0.000172528	0.00172528	0.0167515	0.0167515
67950.000000	15.7175	19.0631	283.781	0.000172528	0.00172528	0.000172528	0.00172528	0.0167523	0.0167523
67980.000000	15.7212	19.0618	283.831	0.000172528	0.00172528	0.000172528	0.00172528	0.016753	0.016753
68010.000000	15.7249	19.0605	283.88	0.000172528	0.00172528	0.000172528	0.00172528	0.0167538	0.0167538
68040.000000	15.7286	19.0592	283.93	0.000172528	0.00172528	0.000172528	0.00172528	0.0167545	0.0167545
68070.000000	15.7323	19.0579	283.979	0.000172528	0.00172528	0.000172528	0.00172528	0.0167553	0.0167553
68100.000000	15.736	19.0566	284.029	0.000172528	0.00172528	0.000172528	0.00172528	0.016756	0.016756
68130.000000	15.7397	19.0554	284.078	0.000172528	0.00172528	0.000172528	0.00172528	0.0167568	0.0167568
68160.000000	15.7433	19.0541	284.127	0.000172528	0.00172528	0.000172528	0.00172528	0.0167575	0.0167575
68190.000000	15.747	19.0528	284.176	0.000172528	0.00172528	0.000172528	0.00172528	0.0167582	0.0167582
68220.000000	15.7507	19.0515	284.226	0.000172528	0.00172528	0.000172528	0.00172528	0.016759	0.016759
68250.000000	15.7544	19.0502	284.275	0.000172528	0.00172528	0.000172528	0.00172528	0.0167597	0.0167597
68280.000000	15.758	19.049	284.324	0.000172528	0.00172528	0.000172528	0.00172528	0.0167605	0.0167605
68310.000000	15.7617	19.0477	284.373	0.000172528	0.00172528	0.000172528	0.00172528	0.0167612	0.0167612
68340.000000	15.7654	19.0464	284.422	0.000172528	0.00172528	0.000172528	0.00172528	0.0167619	0.0167619
68370.000000	15.769	19.0452	284.471	0.000172528	0.00172528	0.000172528	0.00172528	0.0167627	0.0167627
68400.000000	15.7727	19.0439	284.519	0.000172528	0.00172528	0.000172528	0.00172528	0.0167634	0.0167634
68430.000000	15.7763	19.0426	284.568	0.000172528	0.00172528	0.000172528	0.00172528	0.0167641	0.0167641
68460.000000	15.7799	19.0414	284.617	0.000172528	0.00172528	0.000172528	0.00172528	0.0167649	0.0167649
68490.000000	15.7836	19.0401	284.666	0.000172528	0.00172528	0.000172528	0.00172528	0.0167656	0.0167656
68520.000000	15.7872	19.0389	284.714	0.000172528	0.00172528	0.000172528	0.00172528	0.0167663	0.0167663
68550.000000	15.7908	19.0376	284.763	0.000172528	0.00172528	0.000172528	0.00172528	0.0167671	0.0167671
68580.000000	15.7944	19.0364	284.811	0.000172528	0.00172528	0.000172528	0.00172528	0.0167678	0.0167678
68610.000000	15.7981	19.0351	284.86	0.000172528	0.00172528	0.000172528	0.00172528	0.0167685	0.0167685
68640.000000	15.8017	19.0339	284.908	0.000172528	0.00172528	0.000172528	0.00172528	0.0167692	0.0167692
68670.000000	15.8053	19.0327	284.957	0.000172528	0.00172528	0.000172528	0.00172528	0.01677	0.01677
68700.000000	15.8089	19.0314	285.005	0.000172528	0.00172528	0.000172528	0.00172528	0.0167707	0.0167707
68730.000000	15.8125	19.0302	285.053	0.000172528	0.00172528	0.000172528	0.00172528	0.0167714	0.0167714
68760.000000	15.8161	19.029	285.102	0.000172528	0.00172528	0.000172528	0.00172528	0.0167721	0.0167721
68790.000000	15.8197	19.0277	285.15	0.000172528	0.00172528	0.000172528	0.00172528	0.0167729	0.0167729
68820.000000	15.8232	19.0265	285.198	0.000172528	0.00172528	0.000172528	0.00172528	0.0167736	0.0167736
68850.000000	15.8268	19.0253	285.246	0.000172528	0.00172528	0.000172528	0.00172528	0.0167743	0.0167743
68880.000000	15.8304	19.0241	285.294	0.000172528	0.00172528	0.000172528	0.00172528	0.016775	0.016775
68910.000000	15.834	19.0228	285.342	0.000172528	0.00172528	0.000172528	0.00172528	0.0167757	0.0167757
68940.000000	15.8375	19.0216	285.39	0.000172528	0.00172528	0.000172528	0.00172528	0.0167764	0.0167764
68970.000000	15.8411	19.0204	285.438	0.000172528	0.00172528	0.000172528	0.00172528	0.0167772	0.0167772
69000.000000	15.8446	19.0192	285.485	0.000172528	0.00172528	0.000172528	0.00172528	0.0167779	0.0167779
69030.000000	15.8482	19.018	285.533	0.000172528	0.00172528	0.000172528	0.00172528	0.0167786	0.0167786
69060.000000	15.8517	19.0168	285.581	0.000172528	0.00172528	0.000172528	0.00172528	0.0167793	0.0167793
69090.000000	15.8553	19.0156	285.629	0.000172528	0.00172528	0.000172528	0.00172528	0.01678	0.01678
69120.000000	15.8588	19.0144	285.676	0.000172528	0.00172528	0.000172528	0.00172528	0.0167807	0.0167807
69150.000000	15.8624	19.0132	285.724	0.000172528	0.00172528	0.000172528	0.00172528	0.0167814	0.0167814
69180.000000	15.8659	19.012	285.771	0.000172528	0.00172528	0.000172528	0.00172528	0.0167821	0.0167821
69210.000000	15.8694	19.0108	285.819	0.000172528	0.00172528	0.000172528	0.00172528	0.0167828	0.0167828
69240.000000	15.8729	19.0096	285.866	0.000172528	0.00172528	0.000172528	0.00172528	0.0167835	0.0167835
69270.000000	15.8765	19.0084	285.913	0.000172528	0.00172528	0.000172528	0.00172528	0.0167842	0.0167842
69300.000000	15.88	19.0073	285.961	0.000172528	0.00172528	0.000172528	0.00172528	0.0167849	0.0167849
69330.000000	15.8835	19.0061	286.008	0.000172528	0.00172528	0.000172528	0.00172528	0.0167856	0.0167856
69360.000000	15.887	19.0049	286.055	0.000172528	0.00172528	0.000172528	0.00172528	0.0167863	0.0167863
69390.000000	15.8905	19.0037	286.102	0.000172528	0.00172528	0.000172528	0.00172528	0.016787	0.016787
69420.000000	15.894	19.0026	286.149	0.000172528	0.00172528	0.000172528	0.00172528	0.0167877	0.0167877
69450.000000	15.8975	19.0014	286.197	0.000172528	0.00172528	0.000172528	0.00172528	0.0167884	0.0167884
69480.000000	15.9009	19.0002	286.244	0.000172528	0.00172528	0.000172528	0.00172528	0.0167891	0.0167891
69510.000000	15.9044	18.9991	286.29	0.000172528	0.00172528	0.000172528	0.00172528	0.0167898	0.0167898
69540.000000	15.9079	18.9979	286.337	0.000172528	0.00172528	0.000172528	0.00172528	0.0167905	0.0167905
69570.000000	15.9114	18.9967	286.384	0.000172528	0.00172528	0.000172528	0.00172528	0.0167912	0.0167912
69600.000000	15.9148	18.9956	286.431	0.000172528	0.00172528	0.000172528	0.00172528	0.0167919	0.0167919
69630.000000	15.9183	18.9944	286.478	0.000172528	0.00172528	0.000172528	0.00172528	0.0167926	0.0167926
69660.000000	15.9218	18.9933	286.524	0.000172528	0.00172528	0.000172528	0.00172528	0.0167933	0.0167933
69690.000000	15.9252	18.9921	286.571	0.000172528	0.00172528	0.000172528	0.00172528	0.016794	0.016794
69720.000000	15.9287	18.991	286.618	0.000172528	0.00172528	0.000172528	0.00172528	0.0167947	0.0167947
69750.000000	15.9321	18.9898	286.664	0.000172528	0.00172528	0.000172528	0.00172528	0.0167954	0.0167954
69780.000000	15.9356	18.9887	286.711	0.000172528	0.00172528	0.000172528	0.00172528	0.016796	0.016796
69810.000000	15.939	18.9876	286.757	0.000172528	0.00172528	0.000172528	0.00172528	0.0167967	0.0167967
69840.000000	15.9424	18.9864	286.804	0.000172528	0.00172528	0.000172528	0.00172528	0.0167974	0.0167974
69870.000000	15.9459	18.9853	286.85	0.000172528	0.00172528	0.000172528	0.00172528	0.0167981	0.0167981
69900.000000	15.9493	18.9842	286.896	0.000172528	0.00172528	0.000172528	0.00172528	0.0167988	0.0167988
69930.000000	15.9527	18.983	286.942	0.000172528	0.00172528	0.000172528	0.00172528	0.0167995	0.0167995
69960.000000	15.9561	18.9819	286.989	0.000172528	0.00172528	0.000172528	0.00172528	0.0168001	0.0168001
69990.000000	15.9595	18.9808	287.035	0.000172528	0.00172528	0.000172528	0.00172528	0.0168008	0.0168008
70020.000000	15.9629	18.9796	287.081	0.000172528	0.00172528	0.000172528	0.00172528	0.0168015	0.0168015
70050.000000	15.9663	18.9785	287.127	0.000172528	0.00172528	0.000172528	0.00172528	0.0168022	0.0168022
70080.000000	15.9697	18.9774	287.173	0.000172528	0.00172528	0.000172528	0.00172528	0.0168028	0.0168028
70110.000000	15.9731	18.9763	287.219	0.000172528	0.00172528	0.000172528	0.00172528	0.0168035	0.0168035
70140.000000	15.9765	18.9752	287.265	0.000172528	0.00172528	0.000172528	0.00172528	0.0168042	0.0168042
70170.000000	15.9799	18.9741	287.311	0.000172528	0.00172528	0.000172528	0.00172528	0.0168049	0.0168049
70200.000000	15.9833	18.973	287.356	0.000172528	0.00172528	0.000172528	0.00172528	0.0168055	0.0168055
70230.000000	15.9867	18.9719	287.402	0.000172528	0.00172528	0.000172528	0.00172528	0.0168062	0.0168062
70260.000000	15.99	18.9708	287.448	0.000172528	0.00172528	0.000172528	0.00172528	0.0168069	0.0168069
70290.000000	15.9934	18.9697	287.494	0.000172528	0.00172528	0.000172528	0.00172528	0.0168075	0.0168075
70320.000000	15.9968	18.9686	287.539	0.000172528	0.00172528	0.000172528	0.00172528	0.0168082	0.0168082
70350.000000	16.0001	18.9675	287.585	0.000172528	0.00172528	0.000172528	0.00172528	0.0168089	0.0168089
70380.000000	16.0035	18.9664	287.63	0.000172528	0.00172528	0.000172528	0.00172528	0.0168095	0.0168095
70410.000000	16.0068	18.9653	287.676	0.000172528	0.00172528	0.000172528	0.00172528	0.0168102	0.0168102
70440.000000	16.0102	18.9642	287.721	0.000172528	0.00172528	0.000172528	0.00172528	0.0168109	0.0168109
70470.000000	16.0135	18.9631	287.766	0.000172528	0.00172528	0.000172528	0.00172528	0.0168115	0.0168115
70500.000000	16.0168	18.962	287.812	0.000172528	0.00172528	0.000172528	0.00172528	0.0168122	0.0168122
70530.000000	16.0202	18.9609	287.857	0.000172528	0.00172528	0.000172528	0.00172528	0.0168128	0.0168128
70560.000000	16.0235	18.9599	287.902	0.000172528	0.00172528	0.000172528	0.00172528	0.0168135	0.0168135
70590.000000	16.0268	18.9588	287.947	0.000172528	0.00172528	0.000172528	0.00172528	0.0168142	0.0168142
70620.000000	16.0302	18.9577	287.993	0.000172528	0.00172528	0.000172528	0.00172528	0.0168148	0.0168148
70650.000000	16.0335	18.9566	288.038	0.000172528	0.00172528	0.000172528	0.00172528	0.0168155	0.0168155
70680.000000	16.0368	18.9556	288.083	0.000172528	0.00172528	0.000172528	0.00172528	0.0168161	0.0168161
70710.000000	16.0401	18.9545	288.128	0.000172528	0.00172528	0.000172528	0.00172528	0.0168168	0.0168168
70740.000000	16.0434	18.9534	288.173	0.000172528	0.00172528	0.000172528	0.00172528	0.0168174	0.0168174
70770.000000	16.0467	18.9524	288.217	0.000172528	0.00172528	0.000172528	0.00172528	0.0168181	0.0168181
70800.000000	16.05	18.9513	288.262	0.000172528	0.00172528	0.000172528	0.00172528	0.0168187	0.0168187
70830.000000	16.0533	18.9503	288.307	0.000172528	0.00172528	0.000172528	0.00172528	0.0168194	0.0168194
70860.000000	16.0566	18.9492	288.352	0.000172528	0.00172528	0.000172528	0.00172528	0.01682	0.01682
70890.000000	16.0599	18.9482	288.396	0.000172528	0.00172528	0.000172528	0.00172528	0.0168207	0.0168207
70920.000000	16.0631	18.9471	288.441	0.000172528	0.00172528	0.000172528	0.00172528	0.0168213	0.0168213
70950.000000	16.0664	18.9461	288.486	0.000172528	0.00172528	0.000172528	0.00172528	0.016822	0.016822
70980.000000	16.0697	18.945	288.53	0.000172528	0.00172528	0.000172528	0.00172528	0.0168226	0.0168226
71010.000000	16.0729	18.944	288.575	0.000172528	0.00172528	0.000172528	0.00172528	0.0168233	0.0168233
71040.000000	16.0762	18.9429	288.619	0.000172528	0.00172528	0.000172528	0.00172528	0.0168239	0.0168239
71070.000000	16.0795	18.9419	288.663	0.000172528	0.00172528	0.000172528	0.00172528	0.0168246	0.0168246
71100.000000	16.0827	18.9409	288.708	0.000172528	0.00172528	0.000172528	0.00172528	0.0168252	0.0168252
71130.000000	16.086	18.9398	288.752	0.000172528	0.00172528	0.000172528	0.00172528	0.0168258	0.0168258
71160.000000	16.0892	18.9388	288.796	0.000172528	0.00172528	0.000172528	0.00172528	0.0168265	0.0168265
71190.000000	16.0925	18.9378	288.841	0.000172528	0.00172528	0.000172528	0.00172528	0.0168271	0.0168271
71220.000000	16.0957	18.9367	288.885	0.000172528	0.00172528	0.000172528	0.00172528	0.0168278	0.0168278
71250.000000	16.0989	18.9357	288.929	0.000172528	0.00172528	0.000172528	0.00172528	0.0168284	0.0168284
71280.000000	16.1022	18.9347	288.973	0.000172528	0.00172528	0.000172528	0.00172528	0.016829	0.016829
71310.000000	16.1054	18.9337	289.017	0.000172528	0.00172528	0.000172528	0.00172528	0.0168297	0.0168297
71340.000000	16.1086	18.9326	289.061	0.000172528	0.00172528	0.000172528	0.00172528	0.0168303	0.0168303
71370.000000	16.1118	18.9316	289.105	0.000172528	0.00172528	0.000172528	0.00172528	0.0168309	0.0168309
71400.000000	16.115	18.9306	289.149	0.000172528	0.00172528	0.000172528	0.00172528	0.0168316	0.0168316
71430.000000	16.1182	18.9296	289.192	0.000172528	0.00172528	0.000172528	0.00172528	0.0168322	0.0168322
71460.000000	16.1214	18.9286	289.236	0.000172528	0.00172528	0.000172528	0.00172528	0.0168328	0.0168328
71490.000000	16.1246	18.9276	289.28	0.000172528	0.00172528	0.000172528	0.00172528	0.0168335	0.0168335
71520.000000	16.1278	18.9266	289.324	0.000172528	0.00172528	0.000172528	0.00172528	0.0168341	0.0168341
71550.000000	16.131	18.9256	289.367	0.000172528	0.00172528	0.000172528	0.00172528	0.0168347	0.0168347
71580.000000	16.1342	18.9246	289.411	0.000172528	0.00172528	0.000172528	0.00172528	0.0168353	0.0168353
71610.000000	16.1374	18.9236	289.454	0.000172528	0.00172528	0.000172528	0.00172528	0.016836	0.016836
71640.000000	16.1406	18.9226	289.498	0.000172528	0.00172528	0.000172528	0.00172528	0.0168366	0.0168366
71670.000000	16.1438	18.9216	289.541	0.000172528	0.00172528	0.000172528	0.00172528	0.0168372	0.0168372
71700.000000	16.1469	18.9206	289.585	0.000172528	0.00172528	0.000172528	0.00172528	0.0168378	0.0168378
71730.000000	16.1501	18.9196	289.628	0.000172528	0.00172528	0.000172528	0.00172528	0.0168385	0.0168385
71760.000000	16.1533	18.9186	289.671	0.000172528	0.00172528	0.000172528	0.00172528	0.0168391	0.0168391
71790.000000	16.1564	18.9176	289.715	0.000172528	0.00172528	0.000172528	0.00172528	0.0168397	0.0168397
71820.000000	16.1596	18.9166	289.758	0.000172528	0.00172528	0.000172528	0.00172528	0.0168403	0.0168403
71850.000000	16.1627	18.9157	289.801	0.000172528	0.00172528	0.000172528	0.00172528	0.0168409	0.0168409
71880.000000	16.1659	18.9147	289.844	0.000172528	0.00172528	0.000172528	0.00172528	0.0168416	0.0168416
71910.000000	16.169	18.9137	289.887	0.000172528	0.00172528	0.000172528	0.00172528	0.0168422	0.0168422
71940.000000	16.1722	18.9127	289.93	0.000172528	0.00172528	0.000172528	0.00172528	0.0168428	0.0168428
71970.000000	16.1753	18.9118	289.973	0.000172528	0.00172528	0.000172528	0.00172528	0.0168434	0.0168434
72000.000000	16.1784	18.9108	290.016	0.000172528	0.00172528	0.000172528	0.00172528	0.016844	0.016844
72030.000000	16.1815	18.9098	290.059	0.000172528	0.00172528	0.000172528	0.00172528	0.0168446	0.0168446
72060.000000	16.1847	18.9089	290.102	0.000172528	0.00172528	0.000172528	0.00172528	0.0168452	0.0168452
72090.000000	16.1878	18.9079	290.145	0.000172528	0.00172528	0.000172528	0.00172528	0.0168459	0.0168459
72120.000000	16.1909	18.9069	290.187	0.000172528	0.00172528	0.000172528	0.00172528	0.0168465	0.0168465
72150.000000	16.194	18.906	290.23	0.000172528	0.00172528	0.000172528	0.00172528	0.0168471	0.0168471
72180.000000	16.1971	18.905	290.273	0.000172528	0.00172528	0.000172528	0.00172528	0.0168477	0.0168477
72210.000000	16.2002	18.9041	290.315	0.000172528	0.00172528	0.000172528	0.00172528	0.0168483	0.0168483
72240.000000	16.2033	18.9031	290.358	0.000172528	0.00172528	0.000172528	0.00172528	0.0168489	0.0168489
72270.000000	16.2064	18.9022	290.4	0.000172528	0.00172528	0.000172528	0.00172528	0.0168495	0.0168495
72300.000000	16.2095	18.9012	290.443	0.000172528	0.00172528	0.000172528	0.00172528	0.0168501	0.0168501
72330.000000	16.2126	18.9003	290.485	0.000172528	0.00172528	0.000172528	0.00172528	0.0168507	0.0168507
72360.000000	16.2157	18.8993	290.527	0.000172528	0.00172528	0.000172528	0.00172528	0.0168513	0.0168513
72390.000000	16.2188	18.8984	290.57	0.000172528	0.00172528	0.000172528	0.00172528	0.0168519	0.0168519
72420.000000	16.2218	18.8974	290.612	0.000172528	0.00172528	0.000172528	0.00172528	0.0168525	0.0168525
72450.000000	16.2249	18.8965	290.654	0.000172528	0.00172528	0.000172528	0.00172528	0.0168531	0.0168531
72480.000000	16.228	18.8956	290.696	0.000172528	0.00172528	0.000172528	0.00172528	0.0168537	0.0168537
72510.000000	16.231	18.8946	290.739	0.000172528	0.00172528	0.000172528	0.00172528	0.0168543	0.0168543
72540.000000	16.2341	18.8937	290.781	0.000172528	0.00172528	0.000172528	0.00172528	0.0168549	0.0168549
72570.000000	16.2372	18.8928	290.823	0.000172528	0.00172528	0.000172528	0.00172528	0.0168555	0.0168555
72600.000000	16.2402	18.8918	290.865	0.000172528	0.00172528	0.000172528	0.00172528	0.0168561	0.0168561
72630.000000	16.2433	18.8909	290.907	0.000172528	0.00172528	0.000172528	0.00172528	0.0168567	0.0168567
72660.000000	16.2463	18.89	290.949	0.000172528	0.00172528	0.000172528	0.00172528	0.0168573	0.0168573
72690.000000	16.2493	18.8891	290.99	0.000172528	0.00172528	0.000172528	0.00172528	0.0168579	0.0168579
72720.000000	16.2524	18.8881	291.032	0.000172528	0.00172528	0.000172528	0.00172528	0.0168585	0.0168585
72750.000000	16.2554	18.8872	291.074	0.000172528	0.00172528	0.000172528	0.00172528	0.0168591	0.0168591
72780.000000	16.2584	18.8863	291.116	0.000172528	0.00172528	0.000172528	0.00172528	0.0168597	0.0168597
72810.000000	16.2615	18.8854	291.157	0.000172528	0.00172528	0.000172528	0.00172528	0.0168602	0.0168602
72840.000000	16.2645	18.8845	291.199	0.000172528	0.00172528	0.000172528	0.00172528	0.0168608	0.0168608
72870.000000	16.2675	18.8836	291.241	0.000172528	0.00172528	0.000172528	0.00172528	0.0168614	0.0168614
72900.000000	16.2705	18.8827	291.282	0.000172528	0.00172528	0.000172528	0.00172528	0.016862	0.016862
72930.000000	16.2735	18.8817	291.324	0.000172528	0.00172528	0.000172528	0.00172528	0.0168626	0.0168626
72960.000000	16.2765	18.8808	291.365	0.000172528	0.00172528	0.000172528	0.00172528	0.0168632	0.0168632
72990.000000	16.2795	18.8799	291.407	0.000172528	0.00172528	0.000172528	0.00172528	0.0168638	0.0168638
73020.000000	16.2825	18.879	291.448	0.000172528	0.00172528	0.000172528	0.00172528	0.0168643	0.0168643
73050.000000	16.2855	18.8781	291.489	0.000172528	0.00172528	0.000172528	0.00172528	0.0168649	0.0168649
73080.000000	16.2885	18.8772	291.531	0.000172528	0.00172528	0.000172528	0.00172528	0.0168655	0.0168655
73110.000000	16.2915	18.8763	291.572	0.000172528	0.00172528	0.000172528	0.00172528	0.0168661	0.0168661
73140.000000	16.2945	18.8755	291.613	0.000172528	0.00172528	0.000172528	0.00172528	0.0168667	0.0168667
73170.000000	16.2974	18.8746	291.654	0.000172528	0.00172528	0.000172528	0.00172528	0.0168672	0.0168672
73200.000000	16.3004	18.8737	291.695	0.000172528	0.00172528	0.000172528	0.00172528	0.0168678	0.0168678
73230.000000	16.3034	18.8728	291.736	0.000172528	0.00172528	0.000172528	0.00172528	0.0168684	0.0168684
73260.000000	16.3064	18.8719	291.777	0.000172528	0.00172528	0.000172528	0.00172528	0.016869	0.016869
73290.000000	16.3093	18.871	291.818	0.000172528	0.00172528	0.000172528	0.00172528	0.0168696	0.0168696
73320.000000	16.3123	18.8701	291.859	0.000172528	0.00172528	0.000172528	0.00172528	0.0168701	0.0168701
73350.000000	16.3152	18.8693	291.9	0.000172528	0.00172528	0.000172528	0.00172528	0.0168707	0.0168707
73380.000000	16.3182	18.8684	291.941	0.000172528	0.00172528	0.000172528	0.00172528	0.0168713	0.0168713
73410.000000	16.3211	18.8675	291.982	0.000172528	0.00172528	0.000172528	0.00172528	0.0168718	0.0168718
73440.000000	16.3241	18.8666	292.022	0.000172528	0.00172528	0.000172528	0.00172528	0.0168724	0.0168724
73470.000000	16.327	18.8658	292.063	0.000172528	0.00172528	0.000172528	0.00172528	0.016873	0.016873
73500.000000	16.33	18.8649	292.104	0.000172528	0.00172528	0.000172528	0.00172528	0.0168736	0.0168736
73530.000000	16.3329	18.864	292.144	0.000172528	0.00172528	0.000172528	0.00172528	0.0168741	0.0168741
73560.000000	16.3358	18.8632	292.185	0.000172528	0.00172528	0.000172528	0.00172528	0.0168747	0.0168747
73590.000000	16.3387	18.8623	292.225	0.000172528	0.00172528	0.000172528	0.00172528	0.0168753	0.0168753
73620.000000	16.3417	18.8614	292.266	0.000172528	0.00172528	0.000172528	0.00172528	0.0168758	0.0168758
73650.000000	16.3446	18.8606	292.306	0.000172528	0.00172528	0.000172528	0.00172528	0.0168764	0.0168764
73680.000000	16.3475	18.8597	292.347	0.000172528	0.00172528	0.000172528	0.00172528	0.016877	0.016877
73710.000000	16.3504	18.8589	292.387	0.000172528	0.00172528	0.000172528	0.00172528	0.0168775	0.0168775
73740.000000	16.3533	18.858	292.427	0.000172528	0.00172528	0.000172528	0.00172528	0.0168781	0.0168781
73770.000000	16.3562	18.8572	292.467	0.000172528	0.00172528	0.000172528	0.00172528	0.0168786	0.0168786
73800.000000	16.3591	18.8563	292.508	0.000172528	0.00172528	0.000172528	0.00172528	0.0168792	0.0168792
73830.000000	16.362	18.8555	292.548	0.000172528	0.00172528	0.000172528	0.00172528	0.0168798	0.0168798
73860.000000	16.3649	18.8546	292.588	0.000172528	0.00172528	0.000172528	0.00172528	0.0168803	0.0168803
73890.000000	16.3678	18.8538	292.628	0.000172528	0.00172528	0.000172528	0.00172528	0.0168809	0.0168809
73920.000000	16.3707	18.8529	292.668	0.000172528	0.00172528	0.000172528	0.00172528	0.0168814	0.0168814
73950.000000	16.3735	18.8521	292.708	0.000172528	0.00172528	0.000172528	0.00172528	0.016882	0.016882
73980.000000	16.3764	18.8512	292.748	0.000172528	0.00172528	0.000172528	0.00172528	0.0168825	0.0168825
74010.000000	16.3793	18.8504	292.788	0.000172528	0.00172528	0.000172528	0.00172528	0.0168831	0.0168831
74040.000000	16.3822	18.8496	292.828	0.000172528	0.00172528	0.000172528	0.00172528	0.0168837	0.0168837
74070.000000	16.385	18.8487	292.867	0.000172528	0.00172528	0.000172528	0.00172528	0.0168842	0.0168842
74100.000000	16.3879	18.8479	292.907	0.000172528	0.00172528	0.000172528	0.00172528	0.0168848	0.0168848
74130.000000	16.3907	18.8471	292.947	0.000172528	0.00172528	0.000172528	0.00172528	0.0168853	0.0168853
74160.000000	16.3936	18.8462	292.987	0.000172528	0.00172528	0.000172528	0.00172528	0.0168859	0.0168859
74190.000000	16.3964	18.8454	293.026	0.000172528	0.00172528	0.000172528	0.00172528	0.0168864	0.0168864
74220.000000	16.3993	18.8446	293.066	0.000172528	0.00172528	0.000172528	0.00172528	0.016887	0.016887
74250.000000	16.4021	18.8438	293.105	0.000172528	0.00172528	0.000172528	0.00172528	0.0168875	0.0168875
74280.000000	16.405	18.843	293.145	0.000172528	0.00172528	0.000172528	0.00172528	0.0168881	0.0168881
74310.000000	16.4078	18.8421	293.184	0.000172528	0.00172528	0.000172528	0.00172528	0.0168886	0.0168886
74340.000000	16.4106	18.8413	293.224	0.000172528	0.00172528	0.000172528	0.00172528	0.0168892	0.0168892
74370.000000	16.4135	18.8405	293.263	0.000172528	0.00172528	0.000172528	0.00172528	0.0168897	0.0168897
74400.000000	16.4163	18.8397	293.302	0.000172528	0.00172528	0.000172528	0.00172528	0.0168902	0.0168902
74430.000000	16.4191	18.8389	293.342	0.000172528	0.00172528	0.000172528	0.00172528	0.0168908	0.0168908
